time,open,high,low,close,Volume
1486022400,11628.28,11652.14,11603.65,11616.41,3040
1486026000,11616.85,11628.95,11613.94,11622.05,2805
1486029600,11621.68,11638.16,11609.53,11636.99,2520
1486033200,11637.18,11658.83,11633.93,11643.35,1988
1486036800,11643.72,11675.98,11639.66,11654.71,1890
1486040400,11654.24,11657.06,11616.18,11622.56,2089
1486044000,11622.75,11633.76,11612.13,11631.66,2255
1486047600,11631.88,11649.77,11622.38,11649.37,2367
1486051200,11649.34,11652.23,11635.44,11638.98,1323
1486108800,11636.23,11675.45,11627.98,11663.09,2842
1486112400,11663.2,11664.23,11633.32,11643.24,2524
1486116000,11642.74,11649.67,11640.33,11643.79,1952
1486119600,11643.96,11663.93,11640.82,11658.3,1824
1486123200,11658.66,11663.82,11644.91,11654.47,1715
1486126800,11654.49,11696.94,11651.61,11678.69,2141
1486130400,11679.02,11679.57,11630.54,11638.55,2320
1486134000,11639.05,11650.86,11632.36,11647.03,2249
1486137600,11647.02,11673.36,11647.02,11664.81,1244
1486368000,11628.03,11629.97,11569.68,11587.62,2845
1486371600,11587.6,11679.91,11587.34,11652.04,2660
1486375200,11649.05,11661.19,11647.47,11653.44,1947
1486378800,11653.08,11660.83,11594.24,11605.63,1925
1486382400,11605.85,11611.51,11559.29,11559.39,1696
1486386000,11559.33,11567.56,11518.57,11538.22,2216
1486389600,11538.15,11564.26,11537.65,11559.22,2318
1486393200,11558.87,11562.08,11511.35,11513.09,2220
1486396800,11512.39,11530.9,11509.58,11526.46,1289
1486454400,11498.49,11538.16,11483.83,11534.8,2748
1486458000,11534.83,11558.23,11534.83,11556.07,2297
1486461600,11556.13,11568.42,11541.72,11547.23,1879
1486465200,11548.87,11597.33,11548.18,11587.15,1845
1486468800,11586.91,11586.91,11567.16,11572.58,1662
1486472400,11572.46,11580.65,11563.67,11573.31,1726
1486476000,11573.25,11604.96,11572.14,11596.54,2271
1486479600,11596.39,11606.26,11566.09,11568.01,2212
1486483200,11567.53,11577.9,11540.46,11547.55,1267
1486540800,11546.93,11577.52,11536.09,11545.62,2650
1486544400,11545.64,11591.26,11536.66,11589.7,2341
1486548000,11589.35,11589.35,11558.5,11566.39,2009
1486551600,11566.42,11578.24,11548.24,11553.08,1892
1486555200,11553.45,11566.43,11537.88,11538.71,1940
1486558800,11538.64,11543.14,11517.2,11518.31,2159
1486562400,11518.36,11518.36,11479.78,11491.9,2576
1486566000,11492.37,11531.67,11489.55,11527.44,2732
1486569600,11527.58,11553.42,11527.19,11546.74,1364
1486627200,11584.4,11625.82,11550.73,11571.18,3024
1486630800,11571,11582.75,11553.94,11558,2602
1486634400,11557.95,11576.08,11548.18,11570.93,2331
1486638000,11570.99,11638.9,11570.99,11618.05,2473
1486641600,11618.23,11630.66,11596.98,11611.93,1996
1486645200,11611.74,11612.83,11577.75,11587.58,2021
1486648800,11587.6,11619.93,11582.94,11619.36,2127
1486652400,11617.73,11646.73,11603.63,11641.86,2554
1486656000,11641.6,11657.24,11629.9,11651.69,1286
1486713600,11698.7,11711.55,11681.98,11687.1,2825
1486717200,11687.33,11706.88,11670.77,11694.7,2593
1486720800,11696,11698.39,11653.43,11653.99,2229
1486724400,11654.13,11669.92,11650.06,11663.55,1849
1486728000,11663.54,11683.4,11663.54,11680.03,1674
1486731600,11680.01,11681.77,11655.09,11656.8,1644
1486735200,11656.83,11671.94,11656.72,11662.25,1937
1486738800,11662.42,11669.49,11645.13,11667.57,2109
1486742400,11667.64,11672.21,11662.33,11664.97,1123
1486972800,11697.99,11718.15,11684.91,11712.3,2625
1486976400,11712.17,11743.31,11709.88,11734.48,2201
1486980000,11734.78,11739.95,11721.03,11732.15,1816
1486983600,11732.2,11765.21,11731.95,11763.42,1769
1486987200,11763.17,11775.84,11762.68,11771.2,1659
1486990800,11771.15,11798.67,11770.85,11794.07,1649
1486994400,11792.99,11812.69,11789.68,11796.11,2273
1486998000,11795.52,11807.82,11783.3,11794.92,2081
1487001600,11795.03,11795.03,11777.58,11783.02,1207
1487059200,11766.99,11778.83,11753.23,11773.34,2579
1487062800,11773.31,11778.93,11760.8,11775.46,2178
1487066400,11775.3,11783.01,11762.59,11781.65,2020
1487070000,11782.42,11787.82,11765.67,11781.4,1942
1487073600,11781.46,11781.48,11765.57,11770.99,1625
1487077200,11770.91,11779.67,11759.66,11765.6,1723
1487080800,11766.62,11768.82,11758.43,11768.82,1958
1487084400,11769.37,11780.3,11752.68,11774.05,2395
1487088000,11773.91,11778.72,11759.95,11777.58,1238
1487145600,11834.48,11848.04,11812.37,11841.91,2664
1487149200,11841.68,11841.68,11816.98,11817.92,2366
1487152800,11817.64,11822.29,11791.69,11795.21,1937
1487156400,11795.3,11804.78,11793.58,11796.52,1858
1487160000,11796.96,11801.69,11779.02,11782.02,1666
1487163600,11781.95,11791.81,11738.15,11745.69,1876
1487167200,11745.36,11777.4,11725.38,11771.66,2319
1487170800,11771.63,11807.17,11761.28,11800.19,2170
1487174400,11800.07,11805.86,11794.66,11800.81,1177
1487232000,11778.99,11814.7,11766.59,11770.07,2780
1487235600,11769.96,11777.48,11753.75,11776.37,2214
1487239200,11776.73,11777.04,11757.29,11769.84,1831
1487242800,11769.86,11778.61,11748.02,11755.53,1751
1487246400,11755.84,11769.53,11752.97,11759.5,1693
1487250000,11759.49,11770.85,11747.12,11768.13,1772
1487253600,11768.15,11771.53,11740.72,11748.84,2134
1487257200,11748.87,11770.7,11732.27,11744.94,2154
1487260800,11745.69,11754.47,11728.38,11745.64,1363
1487318400,11759.57,11775.4,11730.74,11739.48,2609
1487322000,11739.6,11741.25,11693.7,11714.63,2516
1487325600,11714.61,11716.2,11693.76,11711.15,2162
1487329200,11710.43,11754.63,11699.72,11726.43,1977
1487332800,11726.39,11737.94,11703.66,11711.17,2027
1487336400,11711.15,11714.06,11697.17,11705.35,2064
1487340000,11705.44,11736.3,11701.08,11734.61,2244
1487343600,11734.79,11749.89,11728.46,11740.49,2144
1487347200,11740.52,11748.02,11729.09,11739.75,1253
1487577600,11831.71,11839.89,11816.51,11831.19,2483
1487581200,11831.22,11841.06,11812.66,11824.36,2049
1487584800,11824.41,11830.48,11822.4,11823.91,1640
1487588400,11823.93,11823.93,11813.73,11817.42,1397
1487592000,11817.46,11820.96,11804.72,11818.8,1431
1487595600,11818.95,11826.05,11817.13,11824.47,1405
1487599200,11824.52,11831.65,11814.96,11820.41,1636
1487602800,11820.49,11831.71,11818,11827.94,1576
1487606400,11827.98,11836.04,11825.68,11835.2,992
1487664000,11817.97,11861.59,11798.48,11846.5,2496
1487667600,11846.63,11888.92,11846.63,11878.78,2325
1487671200,11878.8,11888.19,11868.28,11883.54,1955
1487674800,11883.55,11891.21,11881.19,11883.26,1670
1487678400,11884.33,11902.41,11884.33,11895.72,1666
1487682000,11896.03,11896.6,11885.67,11894.83,1678
1487685600,11895.58,11954.08,11892.45,11944.87,2236
1487689200,11944.47,11987.58,11942.81,11982.41,2502
1487692800,11982.39,11983.95,11960.68,11962.38,1295
1487750400,11989.71,12031.11,11987.55,11997.61,2951
1487754000,11997.53,12010.49,11986.93,11992.48,2723
1487757600,11993.6,11994.71,11969.62,11981.72,2405
1487761200,11981.42,11998.27,11967.33,11967.33,2021
1487764800,11966.38,11982.92,11966.38,11972.43,1831
1487768400,11972.44,11983.89,11966.02,11976.02,2061
1487772000,11976.13,11994.14,11968.38,11985.31,2389
1487775600,11985.44,12018.25,11974.92,11995.97,2592
1487779200,11996.02,12002.82,11985.15,12002.06,1324
1487836800,11994.06,12012.81,11982.1,11995.44,2747
1487840400,11995.41,12015.98,11994.59,12010.87,2341
1487844000,12010.77,12010.98,11988.98,11990.19,2030
1487847600,11989.91,11995.82,11982.92,11992.82,1574
1487851200,11993.27,11998.62,11972.72,11977.54,1662
1487854800,11977.56,11985.77,11975.83,11984.39,1758
1487858400,11984.59,11997.93,11974.95,11979.48,2181
1487862000,11980.86,11984.33,11945.96,11946.87,2361
1487865600,11947.27,11952.29,11925.88,11935.32,1376
1487923200,11920.9,11934.64,11908.58,11915.12,2817
1487926800,11915.03,11925.55,11899.52,11911.12,2512
1487930400,11911.34,11912.82,11825.63,11840.94,2529
1487934000,11842.32,11842.37,11747.77,11755.39,2595
1487937600,11755.43,11786.61,11735.01,11738.93,2379
1487941200,11738.9,11761.63,11729.82,11729.88,2506
1487944800,11729.98,11804.08,11722.35,11804.08,2669
1487948400,11802.82,11807.49,11762.84,11788.59,2526
1487952000,11788.57,11816.18,11786.36,11815.61,1345
1488182400,11858.14,11860.82,11806.65,11807.8,2781
1488186000,11808.21,11830.44,11804.3,11814.52,2443
1488189600,11814.18,11823.41,11802.93,11806.99,1932
1488193200,11806.98,11826.89,11803.25,11824.1,1701
1488196800,11823.97,11824.13,11807.28,11813.86,1630
1488200400,11813.92,11813.92,11792.51,11794.62,1729
1488204000,11792.81,11827.62,11792.51,11826.14,2028
1488207600,11827.35,11845.64,11810.66,11833.3,2381
1488211200,11833.22,11838.69,11826.32,11830.43,1274
1488268800,11847.09,11848.81,11820.88,11824.89,2655
1488272400,11825.03,11826.18,11795.06,11811.57,2130
1488276000,11811.59,11822.52,11801.28,11803.69,1909
1488279600,11803.77,11814.62,11803.46,11807.31,1689
1488283200,11807.2,11808.86,11780.83,11793.62,1625
1488286800,11793.59,11839.74,11790.15,11839.74,1718
1488290400,11840.19,11841.53,11825.26,11829.37,1964
1488294000,11829.33,11853.5,11817.99,11846.47,2129
1488297600,11846.5,11850.46,11836.17,11848.37,1249
1488355200,11915.03,11983.61,11913.84,11974.69,2944
1488358800,11974.67,11993.69,11971.78,11986.6,2581
1488362400,11986.45,12014.8,11985.73,12005.21,2101
1488366000,12004.91,12006.42,11982.54,11996.13,2072
1488369600,11996.59,12006.04,11993.46,12001.89,1828
1488373200,12001.94,12027.52,11996.32,12024.24,2126
1488376800,12024.61,12041.44,12015.33,12038.71,2355
1488380400,12039.1,12069.18,12032.96,12056.8,2525
1488384000,12057,12074.02,12052.77,12062.75,1363
1488441600,12052.8,12074.89,12045.61,12055.08,2853
1488445200,12055,12059.35,12041.9,12054.69,2520
1488448800,12054.44,12075.39,12048.24,12074.85,2106
1488452400,12074.82,12074.87,12059.32,12070.2,1838
1488456000,12070.4,12077.77,12065.79,12070.84,1746
1488459600,12070.91,12082.59,12069.37,12075.62,1790
1488463200,12075.65,12079.48,12061.39,12072.23,2243
1488466800,12072.72,12073.34,12056.82,12057.32,2187
1488470400,12057.24,12060.65,12044.01,12058.47,1278
1488528000,11998.06,12024.39,11995.79,12007.11,2552
1488531600,12007.16,12015.3,11995.44,11996.11,2078
1488535200,11996.15,12044.04,11995.4,12040.21,1994
1488538800,12041.83,12058.21,12028.72,12043.36,2163
1488542400,12043.38,12047.82,12025.52,12028.8,2027
1488546000,12028.72,12039.81,12016.1,12028.68,1905
1488549600,12028.57,12038.29,12011.76,12011.76,2447
1488553200,12011.35,12020.01,11996.38,12014,2442
1488556800,12013.55,12027.19,12010.7,12021.2,1296
1488787200,11956.81,11965.65,11930.29,11939.15,2805
1488790800,11938.97,11995.65,11934.6,11995.5,2530
1488794400,11995.14,11998.83,11958.99,11967.01,2095
1488798000,11967.26,11985.16,11965.4,11983.74,1711
1488801600,11983.8,11985.48,11971.45,11984.2,1583
1488805200,11983.69,11988.65,11971.74,11973.08,1749
1488808800,11972.99,11978.96,11958.88,11965.69,2112
1488812400,11965.43,11966.03,11921.57,11935.29,2419
1488816000,11935.47,11966.38,11932.47,11960.34,1340
1488873600,11963.76,11978.27,11942.65,11975.56,2665
1488877200,11975.54,11987.05,11967.89,11972.14,2251
1488880800,11972.25,11988.87,11967.64,11967.66,1914
1488884400,11967.67,11972.32,11957.47,11964.61,1639
1488888000,11964.21,11975.69,11958.73,11971.78,1520
1488891600,11971.79,11973.82,11966.01,11970.07,1660
1488895200,11970.01,11970.55,11935.33,11944.48,2166
1488898800,11944.28,11978.38,11943.47,11954.82,2142
1488902400,11954.85,11963.21,11951.01,11957.41,1177
1488960000,11922.86,11979.71,11922.31,11973.49,2891
1488963600,11973.54,12017.28,11966.72,12007.55,2659
1488967200,12006.66,12016.91,11994.73,12000.06,2207
1488970800,12000.11,12003.83,11930.09,11942.45,2143
1488974400,11941.71,11989.57,11936.62,11979.37,1963
1488978000,11979.26,12005.19,11973.96,11995.59,1969
1488981600,11995.51,12011.22,11985.84,11989.72,2350
1488985200,11988.86,11992.49,11964.9,11979.02,2537
1488988800,11978.99,11986.05,11974.8,11978.64,1288
1489046400,11923.51,11962.14,11917.78,11958.99,2808
1489050000,11958.89,11960.92,11927.29,11936.04,2673
1489053600,11936.12,11945.76,11926.25,11943.55,2461
1489057200,11942.89,11945.52,11929.55,11942.89,2201
1489060800,11940.93,11943.52,11927.78,11930.89,2054
1489064400,11930.93,11978.61,11930.93,11970.2,2415
1489068000,11971.13,11992.69,11950.98,11984.37,2678
1489071600,11984.19,12024.7,11962.18,11972.59,2631
1489075200,11973.1,11987.6,11971.96,11985.63,1324
1489132800,12018.48,12047.12,12007.43,12041.13,2933
1489136400,12041.21,12051.98,12032.52,12042.67,2522
1489140000,12042.69,12060.33,12040.26,12059.6,2054
1489143600,12059.16,12067.07,12053.76,12055.9,1834
1489147200,12055.99,12055.99,12039.14,12047.69,1733
1489150800,12047.79,12057.47,12034.67,12047.62,2089
1489154400,12047.78,12048.34,11976.55,12000.94,2688
1489158000,12000.83,12005.6,11950.58,11958.14,2683
1489161600,11957.72,11968.72,11936.81,11968.6,1484
1489392000,11954.8,11990.1,11949.03,11982.29,2634
1489395600,11982.05,11982.33,11958.51,11979.49,2197
1489399200,11979.43,11984.7,11972.44,11976.37,2076
1489402800,11976.36,11980.24,11962.29,11971.05,1781
1489406400,11971.07,11987.74,11969.55,11985.9,1602
1489410000,11985.86,12003.41,11982.56,11983.61,1968
1489413600,11983.72,12006.01,11983.72,11989.3,2012
1489417200,11988.37,11996.49,11983.8,11994.98,1979
1489420800,11994.95,12001.02,11992.76,11996.98,1177
1489478400,11987.34,11991.31,11966.51,11966.8,2642
1489482000,11966.99,11990.55,11965.82,11987.32,2414
1489485600,11987.05,11997.27,11975.82,11996.98,2086
1489489200,11997.22,11999.65,11980.98,11982.13,1857
1489492800,11982.09,11982.88,11930.38,11970.52,2359
1489496400,11970.56,12002.75,11970.35,11979.08,2344
1489500000,11979.19,11990.01,11957.33,11989.78,2471
1489503600,11989.67,11994.43,11976.64,11993.04,2398
1489507200,11993.03,11993.41,11980.53,11988.23,1232
1489564800,12000.44,12027.05,11988.27,12019.93,2657
1489568400,12019.84,12025.51,11988.74,11988.74,2683
1489572000,11988.63,11997.7,11977.32,11989.48,2164
1489575600,11989.37,11994.95,11983.67,11986.59,1939
1489579200,11986.87,11991.71,11984.42,11990.75,1795
1489582800,11990.79,12003.9,11983.65,11997.71,1983
1489586400,11997.52,12017.01,11997.04,12014.85,2139
1489590000,12014.13,12019.37,12007.28,12009.74,2071
1489593600,12009.62,12021.65,12009.62,12020.46,1133
1489651200,12140.3,12156.44,12102.89,12114.28,3018
1489654800,12114.26,12143.32,12114.26,12130.61,2660
1489658400,12130.73,12137.23,12122.17,12136.84,2276
1489662000,12137.11,12138.06,12106.13,12110.28,1959
1489665600,12112.39,12115.01,12076.45,12091.58,2117
1489669200,12092.32,12093.42,12064.51,12085.76,2140
1489672800,12085.88,12094.52,12061.95,12068.92,2315
1489676400,12068.74,12072.59,12046.07,12070.01,2419
1489680000,12070.04,12088.16,12059.15,12082.17,1281
1489737600,12039.24,12055.21,12018.27,12046.91,3032
1489741200,12047.09,12072.4,12047.09,12069.37,2461
1489744800,12069.32,12117.9,12067.37,12104.61,2446
1489748400,12106.75,12108.62,12085.78,12090.78,2080
1489752000,12090.9,12107.92,12080.83,12105.99,1718
1489755600,12105.97,12106.77,12085.4,12087.3,1898
1489759200,12087.75,12090.17,12067.88,12080.12,2149
1489762800,12079.54,12090.62,12074.15,12086.19,2231
1489766400,12086.21,12087.5,12074.37,12075.3,1226
1489996800,12050.81,12074.52,12049.25,12057.29,2545
1490000400,12057.36,12070.18,12056.9,12059.71,2245
1490004000,12059.54,12060.11,12033.24,12054.08,2078
1490007600,12053.85,12065.83,12053.01,12062.62,1728
1490011200,12062.83,12066.9,12049.44,12052.85,1719
1490014800,12052.68,12074.21,12052.33,12063.79,1894
1490018400,12063.74,12082.31,12063.7,12077.52,2020
1490022000,12077.41,12078.56,12062.9,12067.48,2099
1490025600,12067.44,12068.64,12056.77,12057.44,1119
1490083200,12083.01,12086.57,12051.23,12055.8,2849
1490086800,12055.41,12065.89,12037.63,12064.92,2733
1490090400,12064.97,12066.61,12053.55,12054.82,2085
1490094000,12054.75,12077.96,12052.23,12066.82,2133
1490097600,12067.49,12080.46,12059.89,12080.46,2058
1490101200,12080.5,12111.24,12077.86,12093.1,2445
1490104800,12092.49,12094.48,12027.64,12034.24,2594
1490108400,12034.74,12036.89,11938.42,11966.77,3066
1490112000,11968.73,11974.07,11948.36,11960.09,1485
1490169600,11870.78,11891.25,11850.27,11864.38,2946
1490173200,11864.28,11889.59,11858.07,11885.42,2541
1490176800,11885.43,11901.81,11879.13,11900.77,2242
1490180400,11901.47,11910.02,11892.7,11899.55,1907
1490184000,11899.51,11913.04,11894.74,11907.06,1799
1490187600,11907.17,11923.28,11888.42,11898.24,2221
1490191200,11898.3,11919.25,11882.32,11918.83,2584
1490194800,11918.88,11934.35,11904.9,11918.9,2346
1490198400,11919.07,11925.93,11911.95,11914.3,1183
1490256000,11914.2,11918.21,11896.68,11900.66,2522
1490259600,11900.87,11929.25,11900.87,11920.93,2183
1490263200,11920.69,11959.72,11916.4,11959.72,2120
1490266800,11959.46,11963.11,11944.91,11947.32,1752
1490270400,11947.28,11955.58,11931.65,11932.41,1672
1490274000,11932.35,11952.29,11916.36,11947.01,2151
1490277600,11947.04,12000.75,11945.14,11990.92,2241
1490281200,11991.11,12034.31,11989.81,12020.99,2395
1490284800,12020.87,12043.67,12019.73,12041.53,1190
1490342400,12033.27,12052.68,12020.43,12030.04,2580
1490346000,12029.74,12040.85,12026.39,12034.55,2308
1490349600,12034.42,12034.42,12010.62,12012.86,1927
1490353200,12012.95,12027.96,12010.33,12012.69,1746
1490356800,12012.78,12035.91,12012.78,12030.87,2237
1490360400,12030.97,12050.28,12028.22,12044.18,2174
1490364000,12044.11,12082.67,12036.87,12077.96,2259
1490367600,12078.78,12079.98,12060.82,12077.75,2198
1490371200,12078.23,12080.74,12044.8,12066.7,1304
1490598000,11957.65,11979.34,11934.03,11943.45,2700
1490601600,11943.6,11987.63,11942.63,11964.75,2340
1490605200,11964.78,11979.93,11956.33,11962.41,1929
1490608800,11962.03,11986.21,11960.81,11982.52,1637
1490612400,11982.74,11982.84,11962.33,11962.33,1488
1490616000,11962.1,11963.49,11943.92,11945.69,1813
1490619600,11945.88,11959.5,11916.07,11953.01,2276
1490623200,11953.68,11982.55,11942.34,11982.33,2304
1490626800,11982.3,11994.04,11971.59,11991.1,1233
1490684400,12062.69,12073.75,12045.17,12066.49,2493
1490688000,12066.42,12077.48,12054.68,12069,2271
1490691600,12069.08,12074.56,12060.36,12072.81,1915
1490695200,12072.85,12078.62,12063.41,12066.77,1648
1490698800,12066.75,12069.17,12048.07,12057.24,1626
1490702400,12057.28,12059.01,12046.79,12057.2,1746
1490706000,12057.11,12080.66,12054.05,12064.35,2100
1490709600,12065.27,12121.4,12065.27,12119.86,2468
1490713200,12119.79,12158.72,12116.49,12154.16,1475
1490770800,12195.86,12233.76,12194.83,12226.32,2846
1490774400,12227.66,12229.48,12204.55,12209.34,2638
1490778000,12209.56,12219.55,12196.1,12204.3,2325
1490781600,12204.54,12204.72,12185.31,12194.02,1973
1490785200,12194.12,12206.91,12180.83,12201.5,1815
1490788800,12201.84,12214.33,12196.82,12209.73,2044
1490792400,12209.62,12216.45,12185.76,12203.03,2273
1490796000,12203.06,12210.03,12194.36,12200.98,2418
1490799600,12200.42,12205.17,12191.91,12203.56,1319
1490857200,12220.64,12231.99,12206.04,12230.74,2584
1490860800,12230.77,12238.36,12216.91,12222.76,2198
1490864400,12222.84,12225.49,12209.19,12219.77,2064
1490868000,12219.91,12219.91,12209.34,12212.5,1865
1490871600,12212.82,12216.03,12200.34,12214.76,1656
1490875200,12214.59,12216.19,12203.55,12211.36,1849
1490878800,12211.48,12229.75,12203.46,12228.06,2174
1490882400,12228.03,12245.89,12224.78,12245.89,2407
1490886000,12248.17,12258.37,12241.08,12257.52,1266
1490943600,12241.57,12255.81,12230.17,12241.95,2599
1490947200,12242.27,12250.56,12232.72,12241.17,2202
1490950800,12241.13,12262.28,12238.14,12253.02,2006
1490954400,12253.39,12256.4,12242.93,12244.64,1775
1490958000,12244.5,12258.94,12243.51,12254.03,1631
1490961600,12254.06,12267.38,12254.06,12255.93,1754
1490965200,12256.03,12268.13,12242.26,12260.77,2072
1490968800,12260.85,12290.38,12259.7,12285.91,2228
1490972400,12284.93,12308.72,12275.86,12304.84,1294
1491202800,12368.82,12375.58,12349.03,12359.41,2673
1491206400,12359.03,12359.3,12329.55,12340.34,2387
1491210000,12340.54,12365.37,12331,12365.37,1916
1491213600,12364.99,12367.66,12345.2,12345.35,1787
1491217200,12345.39,12345.81,12329.08,12337.4,1655
1491220800,12337.29,12342.26,12324.4,12336.8,1731
1491224400,12336.74,12340.39,12300.44,12303.99,2132
1491228000,12304.29,12311.75,12272.12,12274.57,2479
1491231600,12274.46,12279.34,12260.42,12270.95,1377
1491289200,12255.72,12271.23,12239.53,12250.12,2815
1491292800,12249.5,12255.39,12225.38,12242.07,2549
1491296400,12242.1,12248.17,12228.04,12237.15,2277
1491300000,12237.86,12256.12,12237.86,12252.35,2184
1491303600,12252.85,12253.87,12235.12,12237.96,1594
1491307200,12237.89,12250.82,12231.73,12243.16,1773
1491310800,12242.98,12273.04,12242.81,12267.54,2139
1491314400,12270.07,12278.52,12255.7,12271.7,2217
1491318000,12271.62,12288.78,12268.57,12280.1,1312
1491375600,12280.06,12293.13,12246.42,12252.88,2530
1491379200,12253.33,12264.87,12238.79,12245.43,2136
1491382800,12245.42,12259.56,12245.3,12250.49,1887
1491386400,12250.38,12251.91,12240.44,12241.58,1660
1491390000,12240.33,12247.59,12216.04,12240.83,1841
1491393600,12240.8,12267.46,12235.95,12242.26,1908
1491397200,12242.58,12277.51,12240.71,12272.87,2119
1491400800,12268.14,12290.56,12260.13,12263.66,2349
1491404400,12263.62,12263.84,12212.17,12213.83,1383
1491462000,12147.37,12155.39,12119.94,12121.49,2867
1491465600,12121.73,12175.64,12119.04,12163.79,2384
1491469200,12164.27,12170.43,12146.63,12161.73,1946
1491472800,12162.01,12202.58,12162.01,12189.04,1683
1491476400,12188.94,12219.19,12186.08,12202.49,1747
1491480000,12202.32,12207.89,12194.68,12201.61,1693
1491483600,12201.67,12215.67,12188.06,12213.54,2143
1491487200,12213.99,12232.76,12200.86,12224.67,2247
1491490800,12224.86,12242.5,12222.68,12237.2,1207
1491548400,12174.51,12191.31,12156.47,12168.39,2405
1491552000,12168.05,12175.55,12154.04,12159.48,2104
1491555600,12159.57,12181.36,12156.99,12175.49,1872
1491559200,12176,12181.47,12162.9,12178.29,1530
1491562800,12178.17,12195.22,12178.08,12182.13,1610
1491566400,12182.2,12184.65,12144.98,12172.64,1986
1491570000,12172.3,12206.63,12170.55,12180.43,2182
1491573600,12178.86,12210,12178.2,12199.74,2125
1491577200,12199.65,12224.9,12199.61,12221.64,1197
1491807600,12244.5,12246.88,12212.51,12213.94,2457
1491811200,12213.81,12223.12,12202.82,12207.51,1953
1491814800,12208.01,12214.33,12178.1,12178.32,1705
1491818400,12178.36,12199.91,12178.36,12197.33,1630
1491822000,12197.03,12212.95,12196.84,12210.42,1409
1491825600,12210.19,12216.43,12201.27,12201.86,1466
1491829200,12201.93,12208.42,12189.28,12195.82,1871
1491832800,12195.62,12222.83,12184.04,12209.01,1977
1491836400,12208.99,12227.53,12207.64,12219.25,1106
1491894000,12149.4,12189.43,12146.46,12187.6,2488
